district,year,age,origin,fer
Kreis 1,2030,28,foreign,3.4265
Kreis 1,2030,29,Swiss,2.4367
Kreis 1,2030,29,foreign,3.9563
Kreis 1,2030,30,Swiss,3.3431
Kreis 1,2030,30,foreign,4.5216
Kreis 1,2030,31,Swiss,4.3828
Kreis 1,2030,31,foreign,5.0636
Kreis 1,2030,32,Swiss,5.4611
Kreis 1,2030,32,foreign,5.5364
Kreis 1,2030,33,Swiss,6.4535
Kreis 1,2030,33,foreign,5.919
Kreis 1,2030,34,Swiss,7.2248
Kreis 1,2030,34,foreign,6.2143
Kreis 1,2030,35,Swiss,7.6551
Kreis 1,2030,35,foreign,6.4351
Kreis 1,2030,36,Swiss,7.6665
Kreis 1,2030,36,foreign,6.5858
Kreis 1,2030,37,Swiss,7.2442
Kreis 1,2030,37,foreign,6.6487
Kreis 1,2030,38,Swiss,6.4441
Kreis 1,2030,38,foreign,6.5829
Kreis 1,2030,39,Swiss,5.3835
Kreis 1,2030,39,foreign,6.3371
Kreis 1,2030,40,Swiss,4.2151
Kreis 1,2030,40,foreign,5.8716
Kreis 1,2030,41,Swiss,3.0922
Kreis 1,2030,41,foreign,5.1811
Kreis 1,2030,42,Swiss,2.1342
Kreis 1,2030,42,foreign,4.3078
Kreis 1,2030,43,Swiss,1.4041
Kreis 1,2030,43,foreign,3.3382
Kreis 1,2030,44,Swiss,0.9036
Kreis 1,2030,44,foreign,2.3832
Kreis 1,2030,45,Swiss,0.5868
Kreis 1,2030,45,foreign,1.548
Kreis 1,2030,46,Swiss,0.3858
Kreis 1,2030,46,foreign,0.9009
Kreis 1,2030,47,Swiss,0.2373
Kreis 1,2030,47,foreign,0.4535
Kreis 1,2030,48,Swiss,0.101
Kreis 1,2030,48,foreign,0.1608
Kreis 1,2030,49,Swiss,0
Kreis 1,2030,49,foreign,0
Kreis 1,2031,15,Swiss,0.0159
Kreis 1,2031,15,foreign,0
Kreis 1,2031,16,Swiss,0.0899
Kreis 1,2031,16,foreign,0.0321
Kreis 1,2031,17,Swiss,0.1679
Kreis 1,2031,17,foreign,0.1414
Kreis 1,2031,18,Swiss,0.252
Kreis 1,2031,18,foreign,0.3375
Kreis 1,2031,19,Swiss,0.3394
Kreis 1,2031,19,foreign,0.6305
Kreis 1,2031,20,Swiss,0.4216
Kreis 1,2031,20,foreign,0.992
Kreis 1,2031,21,Swiss,0.4884
Kreis 1,2031,21,foreign,1.3681
Kreis 1,2031,22,Swiss,0.5342
Kreis 1,2031,22,foreign,1.7047
Kreis 1,2031,23,Swiss,0.565
Kreis 1,2031,23,foreign,1.9729
Kreis 1,2031,24,Swiss,0.6033
Kreis 1,2031,24,foreign,2.1828
Kreis 1,2031,25,Swiss,0.6878
Kreis 1,2031,25,foreign,2.3791
Kreis 1,2031,26,Swiss,0.8687
Kreis 1,2031,26,foreign,2.6214
Kreis 1,2031,27,Swiss,1.1974
Kreis 1,2031,27,foreign,2.958
Kreis 1,2031,28,Swiss,1.7147
Kreis 1,2031,28,foreign,3.4057
Kreis 1,2031,29,Swiss,2.4371
Kreis 1,2031,29,foreign,3.9422
Kreis 1,2031,30,Swiss,3.3469
Kreis 1,2031,30,foreign,4.5164
Kreis 1,2031,31,Swiss,4.3864
Kreis 1,2031,31,foreign,5.0685
Kreis 1,2031,32,Swiss,5.4595
Kreis 1,2031,32,foreign,5.5513
Kreis 1,2031,33,Swiss,6.442
Kreis 1,2031,33,foreign,5.943
Kreis 1,2031,34,Swiss,7.2009
Kreis 1,2031,34,foreign,6.246
Kreis 1,2031,35,Swiss,7.6195
Kreis 1,2031,35,foreign,6.4729
Kreis 1,2031,36,Swiss,7.6231
Kreis 1,2031,36,foreign,6.6282
Kreis 1,2031,37,Swiss,7.1992
Kreis 1,2031,37,foreign,6.6942
Kreis 1,2031,38,Swiss,6.404
Kreis 1,2031,38,foreign,6.6297
Kreis 1,2031,39,Swiss,5.3529
Kreis 1,2031,39,foreign,6.383
Kreis 1,2031,40,Swiss,4.1959
Kreis 1,2031,40,foreign,5.914
Kreis 1,2031,41,Swiss,3.0829
Kreis 1,2031,41,foreign,5.2173
Kreis 1,2031,42,Swiss,2.1312
Kreis 1,2031,42,foreign,4.3355
Kreis 1,2031,43,Swiss,1.403
Kreis 1,2031,43,foreign,3.3561
Kreis 1,2031,44,Swiss,0.9013
Kreis 1,2031,44,foreign,2.3918
Kreis 1,2031,45,Swiss,0.5822
Kreis 1,2031,45,foreign,1.5492
Kreis 1,2031,46,Swiss,0.38
Kreis 1,2031,46,foreign,0.8979
Kreis 1,2031,47,Swiss,0.2328
Kreis 1,2031,47,foreign,0.4496
Kreis 1,2031,48,Swiss,0.1002
Kreis 1,2031,48,foreign,0.1585
Kreis 1,2031,49,Swiss,0
Kreis 1,2031,49,foreign,0
Kreis 1,2032,15,Swiss,0.0183
Kreis 1,2032,15,foreign,0
Kreis 1,2032,16,Swiss,0.0894
Kreis 1,2032,16,foreign,0.032
Kreis 1,2032,17,Swiss,0.1653
Kreis 1,2032,17,foreign,0.1404
Kreis 1,2032,18,Swiss,0.2491
Kreis 1,2032,18,foreign,0.3356
Kreis 1,2032,19,Swiss,0.3376
Kreis 1,2032,19,foreign,0.6272
Kreis 1,2032,20,Swiss,0.4219
Kreis 1,2032,20,foreign,0.9868
Kreis 1,2032,21,Swiss,0.4903
Kreis 1,2032,21,foreign,1.3602
Kreis 1,2032,22,Swiss,0.5363
Kreis 1,2032,22,foreign,1.6933
Kreis 1,2032,23,Swiss,0.5653
Kreis 1,2032,23,foreign,1.9576
Kreis 1,2032,24,Swiss,0.6005
Kreis 1,2032,24,foreign,2.1634
Kreis 1,2032,25,Swiss,0.6819
Kreis 1,2032,25,foreign,2.3563
Kreis 1,2032,26,Swiss,0.8611
Kreis 1,2032,26,foreign,2.5966
Kreis 1,2032,27,Swiss,1.1907
Kreis 1,2032,27,foreign,2.9338
Kreis 1,2032,28,Swiss,1.7112
Kreis 1,2032,28,foreign,3.3849
Kreis 1,2032,29,Swiss,2.4378
Kreis 1,2032,29,foreign,3.9278
Kreis 1,2032,30,Swiss,3.3507
Kreis 1,2032,30,foreign,4.5109
Kreis 1,2032,31,Swiss,4.3898
Kreis 1,2032,31,foreign,5.0732
Kreis 1,2032,32,Swiss,5.4576
Kreis 1,2032,32,foreign,5.5664
Kreis 1,2032,33,Swiss,6.4304
Kreis 1,2032,33,foreign,5.9676
Kreis 1,2032,34,Swiss,7.177
Kreis 1,2032,34,foreign,6.2783
Kreis 1,2032,35,Swiss,7.584
Kreis 1,2032,35,foreign,6.5109
Kreis 1,2032,36,Swiss,7.5799
Kreis 1,2032,36,foreign,6.6697
Kreis 1,2032,37,Swiss,7.1542
Kreis 1,2032,37,foreign,6.7375
Kreis 1,2032,38,Swiss,6.3637
Kreis 1,2032,38,foreign,6.6732
Kreis 1,2032,39,Swiss,5.3222
Kreis 1,2032,39,foreign,6.4248
Kreis 1,2032,40,Swiss,4.1765
Kreis 1,2032,40,foreign,5.9522
Kreis 1,2032,41,Swiss,3.0737
Kreis 1,2032,41,foreign,5.2498
Kreis 1,2032,42,Swiss,2.1284
Kreis 1,2032,42,foreign,4.3605
Kreis 1,2032,43,Swiss,1.4025
Kreis 1,2032,43,foreign,3.3726
Kreis 1,2032,44,Swiss,0.8995
Kreis 1,2032,44,foreign,2.4
Kreis 1,2032,45,Swiss,0.578
Kreis 1,2032,45,foreign,1.5509
Kreis 1,2032,46,Swiss,0.3744
Kreis 1,2032,46,foreign,0.8955
Kreis 1,2032,47,Swiss,0.2284
Kreis 1,2032,47,foreign,0.4461
Kreis 1,2032,48,Swiss,0.0994
Kreis 1,2032,48,foreign,0.1563
Kreis 1,2032,49,Swiss,0
Kreis 1,2032,49,foreign,0
Kreis 1,2033,15,Swiss,0.0206
Kreis 1,2033,15,foreign,0
Kreis 1,2033,16,Swiss,0.0889
Kreis 1,2033,16,foreign,0.032
Kreis 1,2033,17,Swiss,0.163
Kreis 1,2033,17,foreign,0.14
Kreis 1,2033,18,Swiss,0.2463
Kreis 1,2033,18,foreign,0.3341
Kreis 1,2033,19,Swiss,0.336
Kreis 1,2033,19,foreign,0.6241
Kreis 1,2033,20,Swiss,0.4221
Kreis 1,2033,20,foreign,0.9814
Kreis 1,2033,21,Swiss,0.4921
Kreis 1,2033,21,foreign,1.352
Kreis 1,2033,22,Swiss,0.5383
Kreis 1,2033,22,foreign,1.6818
Kreis 1,2033,23,Swiss,0.5659
Kreis 1,2033,23,foreign,1.9425
Kreis 1,2033,24,Swiss,0.5983
Kreis 1,2033,24,foreign,2.1448
Kreis 1,2033,25,Swiss,0.6768
Kreis 1,2033,25,foreign,2.3346
Kreis 1,2033,26,Swiss,0.8546
Kreis 1,2033,26,foreign,2.5732
Kreis 1,2033,27,Swiss,1.185
Kreis 1,2033,27,foreign,2.9105
Kreis 1,2033,28,Swiss,1.7084
Kreis 1,2033,28,foreign,3.3644
Kreis 1,2033,29,Swiss,2.439
Kreis 1,2033,29,foreign,3.9132
Kreis 1,2033,30,Swiss,3.3545
Kreis 1,2033,30,foreign,4.5049
Kreis 1,2033,31,Swiss,4.393
Kreis 1,2033,31,foreign,5.0777
Kreis 1,2033,32,Swiss,5.4555
Kreis 1,2033,32,foreign,5.5818
Kreis 1,2033,33,Swiss,6.4186
Kreis 1,2033,33,foreign,5.9928
Kreis 1,2033,34,Swiss,7.1532
Kreis 1,2033,34,foreign,6.3111
Kreis 1,2033,35,Swiss,7.5485
Kreis 1,2033,35,foreign,6.5485
Kreis 1,2033,36,Swiss,7.5366
Kreis 1,2033,36,foreign,6.7097
Kreis 1,2033,37,Swiss,7.1092
Kreis 1,2033,37,foreign,6.7778
Kreis 1,2033,38,Swiss,6.3232
Kreis 1,2033,38,foreign,6.7124
Kreis 1,2033,39,Swiss,5.2913
Kreis 1,2033,39,foreign,6.4619
Kreis 1,2033,40,Swiss,4.1572
Kreis 1,2033,40,foreign,5.9859
Kreis 1,2033,41,Swiss,3.0646
Kreis 1,2033,41,foreign,5.2788
Kreis 1,2033,42,Swiss,2.126
Kreis 1,2033,42,foreign,4.3832
Kreis 1,2033,43,Swiss,1.4023
Kreis 1,2033,43,foreign,3.388
Kreis 1,2033,44,Swiss,0.8982
Kreis 1,2033,44,foreign,2.4081
Kreis 1,2033,45,Swiss,0.5742
Kreis 1,2033,45,foreign,1.5528
Kreis 1,2033,46,Swiss,0.3692
Kreis 1,2033,46,foreign,0.8937
Kreis 1,2033,47,Swiss,0.2241
Kreis 1,2033,47,foreign,0.443
Kreis 1,2033,48,Swiss,0.0986
Kreis 1,2033,48,foreign,0.1541
Kreis 1,2033,49,Swiss,0
Kreis 1,2033,49,foreign,0
Kreis 1,2034,15,Swiss,0.0227
Kreis 1,2034,15,foreign,0
Kreis 1,2034,16,Swiss,0.0886
Kreis 1,2034,16,foreign,0.0322
Kreis 1,2034,17,Swiss,0.1609
Kreis 1,2034,17,foreign,0.1399
Kreis 1,2034,18,Swiss,0.2438
Kreis 1,2034,18,foreign,0.3331
Kreis 1,2034,19,Swiss,0.3344
Kreis 1,2034,19,foreign,0.6213
Kreis 1,2034,20,Swiss,0.4223
Kreis 1,2034,20,foreign,0.9759
Kreis 1,2034,21,Swiss,0.4938
Kreis 1,2034,21,foreign,1.3434
Kreis 1,2034,22,Swiss,0.5402
Kreis 1,2034,22,foreign,1.6701
Kreis 1,2034,23,Swiss,0.5664
Kreis 1,2034,23,foreign,1.9277
Kreis 1,2034,24,Swiss,0.5962
Kreis 1,2034,24,foreign,2.1271
Kreis 1,2034,25,Swiss,0.6722
Kreis 1,2034,25,foreign,2.3143
Kreis 1,2034,26,Swiss,0.8487
Kreis 1,2034,26,foreign,2.551
Kreis 1,2034,27,Swiss,1.1799
Kreis 1,2034,27,foreign,2.888
Kreis 1,2034,28,Swiss,1.7063
Kreis 1,2034,28,foreign,3.3441
Kreis 1,2034,29,Swiss,2.4406
Kreis 1,2034,29,foreign,3.8983
Kreis 1,2034,30,Swiss,3.3586
Kreis 1,2034,30,foreign,4.4984
Kreis 1,2034,31,Swiss,4.3962
Kreis 1,2034,31,foreign,5.0819
Kreis 1,2034,32,Swiss,5.4534
Kreis 1,2034,32,foreign,5.5974
Kreis 1,2034,33,Swiss,6.4068
Kreis 1,2034,33,foreign,6.0185
Kreis 1,2034,34,Swiss,7.1292
Kreis 1,2034,34,foreign,6.3443
Kreis 1,2034,35,Swiss,7.513
Kreis 1,2034,35,foreign,6.5858
Kreis 1,2034,36,Swiss,7.4933
Kreis 1,2034,36,foreign,6.7481
Kreis 1,2034,37,Swiss,7.0641
Kreis 1,2034,37,foreign,6.8151
Kreis 1,2034,38,Swiss,6.2828
Kreis 1,2034,38,foreign,6.7475
Kreis 1,2034,39,Swiss,5.2603
Kreis 1,2034,39,foreign,6.4942
Kreis 1,2034,40,Swiss,4.1378
Kreis 1,2034,40,foreign,6.0152
Kreis 1,2034,41,Swiss,3.0556
Kreis 1,2034,41,foreign,5.3041
Kreis 1,2034,42,Swiss,2.1238
Kreis 1,2034,42,foreign,4.4035
Kreis 1,2034,43,Swiss,1.4025
Kreis 1,2034,43,foreign,3.4023
Kreis 1,2034,44,Swiss,0.8973
Kreis 1,2034,44,foreign,2.416
Kreis 1,2034,45,Swiss,0.5709
Kreis 1,2034,45,foreign,1.5551
Kreis 1,2034,46,Swiss,0.3644
Kreis 1,2034,46,foreign,0.8922
Kreis 1,2034,47,Swiss,0.2201
Kreis 1,2034,47,foreign,0.4403
Kreis 1,2034,48,Swiss,0.0979
Kreis 1,2034,48,foreign,0.152
Kreis 1,2034,49,Swiss,0
Kreis 1,2034,49,foreign,0
Kreis 1,2035,15,Swiss,0.0247
Kreis 1,2035,15,foreign,0
Kreis 1,2035,16,Swiss,0.0882
Kreis 1,2035,16,foreign,0.0325
Kreis 1,2035,17,Swiss,0.1589
Kreis 1,2035,17,foreign,0.1403
Kreis 1,2035,18,Swiss,0.2414
Kreis 1,2035,18,foreign,0.3326
Kreis 1,2035,19,Swiss,0.333
Kreis 1,2035,19,foreign,0.6186
Kreis 1,2035,20,Swiss,0.4225
Kreis 1,2035,20,foreign,0.9703
Kreis 1,2035,21,Swiss,0.4954
Kreis 1,2035,21,foreign,1.3346
Kreis 1,2035,22,Swiss,0.542
Kreis 1,2035,22,foreign,1.6582
Kreis 1,2035,23,Swiss,0.5669
Kreis 1,2035,23,foreign,1.9132
Kreis 1,2035,24,Swiss,0.5944
Kreis 1,2035,24,foreign,2.1102
Kreis 1,2035,25,Swiss,0.668
Kreis 1,2035,25,foreign,2.2952
Kreis 1,2035,26,Swiss,0.8433
Kreis 1,2035,26,foreign,2.5301
Kreis 1,2035,27,Swiss,1.1756
Kreis 1,2035,27,foreign,2.8665
Kreis 1,2035,28,Swiss,1.7048
Kreis 1,2035,28,foreign,3.3243
Kreis 1,2035,29,Swiss,2.4426
Kreis 1,2035,29,foreign,3.8832
Kreis 1,2035,30,Swiss,3.363
Kreis 1,2035,30,foreign,4.4916
Kreis 1,2035,31,Swiss,4.3996
Kreis 1,2035,31,foreign,5.0859
Kreis 1,2035,32,Swiss,5.4512
Kreis 1,2035,32,foreign,5.6131
Kreis 1,2035,33,Swiss,6.3948
Kreis 1,2035,33,foreign,6.0448
Kreis 1,2035,34,Swiss,7.1051
Kreis 1,2035,34,foreign,6.3779
Kreis 1,2035,35,Swiss,7.4774
Kreis 1,2035,35,foreign,6.6229
Kreis 1,2035,36,Swiss,7.45
Kreis 1,2035,36,foreign,6.7849
Kreis 1,2035,37,Swiss,7.019
Kreis 1,2035,37,foreign,6.8494
Kreis 1,2035,38,Swiss,6.2423
Kreis 1,2035,38,foreign,6.7783
Kreis 1,2035,39,Swiss,5.2294
Kreis 1,2035,39,foreign,6.5218
Kreis 1,2035,40,Swiss,4.1185
Kreis 1,2035,40,foreign,6.0399
Kreis 1,2035,41,Swiss,3.0468
Kreis 1,2035,41,foreign,5.3258
Kreis 1,2035,42,Swiss,2.1218
Kreis 1,2035,42,foreign,4.4215
Kreis 1,2035,43,Swiss,1.4029
Kreis 1,2035,43,foreign,3.4155
Kreis 1,2035,44,Swiss,0.8967
Kreis 1,2035,44,foreign,2.4237
Kreis 1,2035,45,Swiss,0.5679
Kreis 1,2035,45,foreign,1.5578
Kreis 1,2035,46,Swiss,0.3599
Kreis 1,2035,46,foreign,0.8913
Kreis 1,2035,47,Swiss,0.2163
Kreis 1,2035,47,foreign,0.4378
Kreis 1,2035,48,Swiss,0.0972
Kreis 1,2035,48,foreign,0.15
Kreis 1,2035,49,Swiss,0
Kreis 1,2035,49,foreign,0
Kreis 1,2036,15,Swiss,0.0266
Kreis 1,2036,15,foreign,0
Kreis 1,2036,16,Swiss,0.0879
Kreis 1,2036,16,foreign,0.0329
Kreis 1,2036,17,Swiss,0.157
Kreis 1,2036,17,foreign,0.1412
Kreis 1,2036,18,Swiss,0.2392
Kreis 1,2036,18,foreign,0.3325
Kreis 1,2036,19,Swiss,0.3317
Kreis 1,2036,19,foreign,0.6162
Kreis 1,2036,20,Swiss,0.4228
Kreis 1,2036,20,foreign,0.9646
Kreis 1,2036,21,Swiss,0.497
Kreis 1,2036,21,foreign,1.3255
Kreis 1,2036,22,Swiss,0.5438
Kreis 1,2036,22,foreign,1.6463
Kreis 1,2036,23,Swiss,0.5674
Kreis 1,2036,23,foreign,1.8992
Kreis 1,2036,24,Swiss,0.5926
Kreis 1,2036,24,foreign,2.0946
Kreis 1,2036,25,Swiss,0.6639
Kreis 1,2036,25,foreign,2.278
Kreis 1,2036,26,Swiss,0.8382
Kreis 1,2036,26,foreign,2.5112
Kreis 1,2036,27,Swiss,1.1715
Kreis 1,2036,27,foreign,2.8466
Kreis 1,2036,28,Swiss,1.7036
Kreis 1,2036,28,foreign,3.3051
Kreis 1,2036,29,Swiss,2.445
Kreis 1,2036,29,foreign,3.8681
Kreis 1,2036,30,Swiss,3.3675
Kreis 1,2036,30,foreign,4.4843
Kreis 1,2036,31,Swiss,4.403
Kreis 1,2036,31,foreign,5.0897
Kreis 1,2036,32,Swiss,5.449
Kreis 1,2036,32,foreign,5.629
Kreis 1,2036,33,Swiss,6.3828
Kreis 1,2036,33,foreign,6.0715
Kreis 1,2036,34,Swiss,7.0809
Kreis 1,2036,34,foreign,6.4119
Kreis 1,2036,35,Swiss,7.4418
Kreis 1,2036,35,foreign,6.6596
Kreis 1,2036,36,Swiss,7.4066
Kreis 1,2036,36,foreign,6.8203
Kreis 1,2036,37,Swiss,6.9738
Kreis 1,2036,37,foreign,6.8807
Kreis 1,2036,38,Swiss,6.2018
Kreis 1,2036,38,foreign,6.805
Kreis 1,2036,39,Swiss,5.1985
Kreis 1,2036,39,foreign,6.5446
Kreis 1,2036,40,Swiss,4.0992
Kreis 1,2036,40,foreign,6.0599
Kreis 1,2036,41,Swiss,3.0379
Kreis 1,2036,41,foreign,5.3438
Kreis 1,2036,42,Swiss,2.1199
Kreis 1,2036,42,foreign,4.4369
Kreis 1,2036,43,Swiss,1.4035
Kreis 1,2036,43,foreign,3.4273
Kreis 1,2036,44,Swiss,0.8963
Kreis 1,2036,44,foreign,2.4311
Kreis 1,2036,45,Swiss,0.5652
Kreis 1,2036,45,foreign,1.5606
Kreis 1,2036,46,Swiss,0.3556
Kreis 1,2036,46,foreign,0.8907
Kreis 1,2036,47,Swiss,0.2126
Kreis 1,2036,47,foreign,0.4357
Kreis 1,2036,48,Swiss,0.0964
Kreis 1,2036,48,foreign,0.1481
Kreis 1,2036,49,Swiss,0
Kreis 1,2036,49,foreign,0
Kreis 1,2037,15,Swiss,0.0285
Kreis 1,2037,15,foreign,0
Kreis 1,2037,16,Swiss,0.0875
Kreis 1,2037,16,foreign,0.0334
Kreis 1,2037,17,Swiss,0.1552
Kreis 1,2037,17,foreign,0.1425
Kreis 1,2037,18,Swiss,0.2371
Kreis 1,2037,18,foreign,0.333
Kreis 1,2037,19,Swiss,0.3305
Kreis 1,2037,19,foreign,0.6141
Kreis 1,2037,20,Swiss,0.4232
Kreis 1,2037,20,foreign,0.9589
Kreis 1,2037,21,Swiss,0.4986
Kreis 1,2037,21,foreign,1.3164
Kreis 1,2037,22,Swiss,0.5455
Kreis 1,2037,22,foreign,1.6346
Kreis 1,2037,23,Swiss,0.5679
Kreis 1,2037,23,foreign,1.886
Kreis 1,2037,24,Swiss,0.5908
Kreis 1,2037,24,foreign,2.0803
Kreis 1,2037,25,Swiss,0.66
Kreis 1,2037,25,foreign,2.2625
Kreis 1,2037,26,Swiss,0.8334
Kreis 1,2037,26,foreign,2.4941
Kreis 1,2037,27,Swiss,1.1678
Kreis 1,2037,27,foreign,2.828
Kreis 1,2037,28,Swiss,1.7028
Kreis 1,2037,28,foreign,3.2868
Kreis 1,2037,29,Swiss,2.4476
Kreis 1,2037,29,foreign,3.8533
Kreis 1,2037,30,Swiss,3.3722
Kreis 1,2037,30,foreign,4.477
Kreis 1,2037,31,Swiss,4.4064
Kreis 1,2037,31,foreign,5.0932
Kreis 1,2037,32,Swiss,5.4468
Kreis 1,2037,32,foreign,5.6449
Kreis 1,2037,33,Swiss,6.3707
Kreis 1,2037,33,foreign,6.0983
Kreis 1,2037,34,Swiss,7.0567
Kreis 1,2037,34,foreign,6.4458
Kreis 1,2037,35,Swiss,7.4061
Kreis 1,2037,35,foreign,6.6954
Kreis 1,2037,36,Swiss,7.3632
Kreis 1,2037,36,foreign,6.8534
Kreis 1,2037,37,Swiss,6.9287
Kreis 1,2037,37,foreign,6.9085
Kreis 1,2037,38,Swiss,6.1613
Kreis 1,2037,38,foreign,6.8271
Kreis 1,2037,39,Swiss,5.1675
Kreis 1,2037,39,foreign,6.5624
Kreis 1,2037,40,Swiss,4.0799
Kreis 1,2037,40,foreign,6.0753
Kreis 1,2037,41,Swiss,3.0291
Kreis 1,2037,41,foreign,5.3579
Kreis 1,2037,42,Swiss,2.118
Kreis 1,2037,42,foreign,4.4498
Kreis 1,2037,43,Swiss,1.4042
Kreis 1,2037,43,foreign,3.4378
Kreis 1,2037,44,Swiss,0.8962
Kreis 1,2037,44,foreign,2.438
Kreis 1,2037,45,Swiss,0.5626
Kreis 1,2037,45,foreign,1.5635
Kreis 1,2037,46,Swiss,0.3514
Kreis 1,2037,46,foreign,0.8903
Kreis 1,2037,47,Swiss,0.2091
Kreis 1,2037,47,foreign,0.4338
Kreis 1,2037,48,Swiss,0.0957
Kreis 1,2037,48,foreign,0.1463
Kreis 1,2037,49,Swiss,0
Kreis 1,2037,49,foreign,0
Kreis 1,2038,15,Swiss,0.0302
Kreis 1,2038,15,foreign,0
Kreis 1,2038,16,Swiss,0.0872
Kreis 1,2038,16,foreign,0.034
Kreis 1,2038,17,Swiss,0.1535
Kreis 1,2038,17,foreign,0.1442
Kreis 1,2038,18,Swiss,0.2351
Kreis 1,2038,18,foreign,0.3338
Kreis 1,2038,19,Swiss,0.3295
Kreis 1,2038,19,foreign,0.6122
Kreis 1,2038,20,Swiss,0.4236
Kreis 1,2038,20,foreign,0.9533
Kreis 1,2038,21,Swiss,0.5003
Kreis 1,2038,21,foreign,1.3072
Kreis 1,2038,22,Swiss,0.5473
Kreis 1,2038,22,foreign,1.6231
Kreis 1,2038,23,Swiss,0.5684
Kreis 1,2038,23,foreign,1.8734
Kreis 1,2038,24,Swiss,0.5892
Kreis 1,2038,24,foreign,2.0674
Kreis 1,2038,25,Swiss,0.6563
Kreis 1,2038,25,foreign,2.2487
Kreis 1,2038,26,Swiss,0.8289
Kreis 1,2038,26,foreign,2.4787
Kreis 1,2038,27,Swiss,1.1643
Kreis 1,2038,27,foreign,2.8108
Kreis 1,2038,28,Swiss,1.7023
Kreis 1,2038,28,foreign,3.2693
Kreis 1,2038,29,Swiss,2.4505
Kreis 1,2038,29,foreign,3.8386
Kreis 1,2038,30,Swiss,3.3771
Kreis 1,2038,30,foreign,4.4695
Kreis 1,2038,31,Swiss,4.41
Kreis 1,2038,31,foreign,5.0967
Kreis 1,2038,32,Swiss,5.4445
Kreis 1,2038,32,foreign,5.6609
Kreis 1,2038,33,Swiss,6.3585
Kreis 1,2038,33,foreign,6.1253
Kreis 1,2038,34,Swiss,7.0323
Kreis 1,2038,34,foreign,6.4794
Kreis 1,2038,35,Swiss,7.3703
Kreis 1,2038,35,foreign,6.7301
Kreis 1,2038,36,Swiss,7.3198
Kreis 1,2038,36,foreign,6.8842
Kreis 1,2038,37,Swiss,6.8835
Kreis 1,2038,37,foreign,6.9326
Kreis 1,2038,38,Swiss,6.1208
Kreis 1,2038,38,foreign,6.8445
Kreis 1,2038,39,Swiss,5.1366
Kreis 1,2038,39,foreign,6.5751
Kreis 1,2038,40,Swiss,4.0607
Kreis 1,2038,40,foreign,6.086
Kreis 1,2038,41,Swiss,3.0204
Kreis 1,2038,41,foreign,5.3683
Kreis 1,2038,42,Swiss,2.1163
Kreis 1,2038,42,foreign,4.4601
Kreis 1,2038,43,Swiss,1.4051
Kreis 1,2038,43,foreign,3.4469
Kreis 1,2038,44,Swiss,0.8962
Kreis 1,2038,44,foreign,2.4443
Kreis 1,2038,45,Swiss,0.5603
Kreis 1,2038,45,foreign,1.5664
Kreis 1,2038,46,Swiss,0.3474
Kreis 1,2038,46,foreign,0.8902
Kreis 1,2038,47,Swiss,0.2056
Kreis 1,2038,47,foreign,0.432
Kreis 1,2038,48,Swiss,0.0949
Kreis 1,2038,48,foreign,0.1445
Kreis 1,2038,49,Swiss,0
Kreis 1,2038,49,foreign,0
Kreis 1,2039,15,Swiss,0.0319
Kreis 1,2039,15,foreign,0
Kreis 1,2039,16,Swiss,0.0869
Kreis 1,2039,16,foreign,0.0348
Kreis 1,2039,17,Swiss,0.1519
Kreis 1,2039,17,foreign,0.1462
Kreis 1,2039,18,Swiss,0.2333
Kreis 1,2039,18,foreign,0.335
Kreis 1,2039,19,Swiss,0.3285
Kreis 1,2039,19,foreign,0.6104
Kreis 1,2039,20,Swiss,0.4241
Kreis 1,2039,20,foreign,0.9475
Kreis 1,2039,21,Swiss,0.5019
Kreis 1,2039,21,foreign,1.2978
Kreis 1,2039,22,Swiss,0.549
Kreis 1,2039,22,foreign,1.6117
Kreis 1,2039,23,Swiss,0.5689
Kreis 1,2039,23,foreign,1.8616
Kreis 1,2039,24,Swiss,0.5876
Kreis 1,2039,24,foreign,2.0557
Kreis 1,2039,25,Swiss,0.6527
Kreis 1,2039,25,foreign,2.2367
Kreis 1,2039,26,Swiss,0.8246
Kreis 1,2039,26,foreign,2.4651
Kreis 1,2039,27,Swiss,1.1612
Kreis 1,2039,27,foreign,2.7951
Kreis 1,2039,28,Swiss,1.7021
Kreis 1,2039,28,foreign,3.2526
Kreis 1,2039,29,Swiss,2.4537
Kreis 1,2039,29,foreign,3.8242
Kreis 1,2039,30,Swiss,3.3822
Kreis 1,2039,30,foreign,4.4619
Kreis 1,2039,31,Swiss,4.4136
Kreis 1,2039,31,foreign,5.1
Kreis 1,2039,32,Swiss,5.4422
Kreis 1,2039,32,foreign,5.6769
Kreis 1,2039,33,Swiss,6.3463
Kreis 1,2039,33,foreign,6.1524
Kreis 1,2039,34,Swiss,7.0079
Kreis 1,2039,34,foreign,6.5129
Kreis 1,2039,35,Swiss,7.3344
Kreis 1,2039,35,foreign,6.7639
Kreis 1,2039,36,Swiss,7.2763
Kreis 1,2039,36,foreign,6.9128
Kreis 1,2039,37,Swiss,6.8384
Kreis 1,2039,37,foreign,6.9531
Kreis 1,2039,38,Swiss,6.0804
Kreis 1,2039,38,foreign,6.8573
Kreis 1,2039,39,Swiss,5.1058
Kreis 1,2039,39,foreign,6.5828
Kreis 1,2039,40,Swiss,4.0414
Kreis 1,2039,40,foreign,6.0919
Kreis 1,2039,41,Swiss,3.0117
Kreis 1,2039,41,foreign,5.3749
