year,age,sex,mor
2050,100,male,33.2089
2050,100,female,31.6026
2050,101,male,38.3079
2050,101,female,36.3232
2050,102,male,44.0823
2050,102,female,41.564
2050,103,male,50.4448
2050,103,female,47.3557
2050,104,male,57.2522
2050,104,female,53.5752
2050,105,male,64.7013
2050,105,female,60.304
2050,106,male,71.0583
2050,106,female,66.2623
2050,107,male,76.7478
2050,107,female,71.3446
2050,108,male,79.3053
2050,108,female,74.1429
2050,109,male,82.8544
2050,109,female,75.131
2050,110,male,76.9336
2050,110,female,84.8696
2050,111,male,100
2050,111,female,96.4372
2050,112,male,100
2050,112,female,100
2050,113,male,100
2050,113,female,100
2050,114,male,100
2050,114,female,100
2050,115,male,100
2050,115,female,100
2050,116,male,100
2050,116,female,100
2050,117,male,100
2050,117,female,100
2050,118,male,100
2050,118,female,100
2050,119,male,100
2050,119,female,100
2050,120,male,100
2050,120,female,100
