district,year,sex,origin,bir
Schwamendingen-Mitte,2023,male,Swiss,37.23144207890039
Schwamendingen-Mitte,2023,male,foreign,30.801437599486803
Schwamendingen-Mitte,2023,female,Swiss,35.01772752231903
Schwamendingen-Mitte,2023,female,foreign,28.970039539934923
Schwamendingen-Mitte,2024,male,Swiss,38.03275418970503
Schwamendingen-Mitte,2024,male,foreign,31.240317253551098
Schwamendingen-Mitte,2024,female,Swiss,35.77139505679236
Schwamendingen-Mitte,2024,female,foreign,29.38282419943171
Schwamendingen-Mitte,2025,male,Swiss,40.1072942536267
Schwamendingen-Mitte,2025,male,foreign,32.92706915417168
Schwamendingen-Mitte,2025,female,Swiss,37.722586701171686
Schwamendingen-Mitte,2025,female,foreign,30.969284866964095
Schwamendingen-Mitte,2026,male,Swiss,42.17091322232126
Schwamendingen-Mitte,2026,male,foreign,34.50610951035739
Schwamendingen-Mitte,2026,female,Swiss,39.66350659899611
Schwamendingen-Mitte,2026,female,foreign,32.454438324691495
Schwamendingen-Mitte,2027,male,Swiss,43.39277220532409
Schwamendingen-Mitte,2027,male,foreign,35.15563517110711
Schwamendingen-Mitte,2027,female,Swiss,40.81271604532424
Schwamendingen-Mitte,2027,female,foreign,33.065344358325305
Schwamendingen-Mitte,2028,male,Swiss,43.64326356006022
Schwamendingen-Mitte,2028,male,foreign,34.79161814983093
Schwamendingen-Mitte,2028,female,Swiss,41.04831363480943
Schwamendingen-Mitte,2028,female,foreign,32.72297113416918
Schwamendingen-Mitte,2029,male,Swiss,47.74916579019499
Schwamendingen-Mitte,2029,male,foreign,38.313619541212965
Schwamendingen-Mitte,2029,female,Swiss,44.91008630596855
Schwamendingen-Mitte,2029,female,foreign,36.03556065985233
Schwamendingen-Mitte,2030,male,Swiss,48.98361741511783
Schwamendingen-Mitte,2030,male,foreign,38.7990563953526
Schwamendingen-Mitte,2030,female,Swiss,46.07113965838568
Schwamendingen-Mitte,2030,female,foreign,36.49213431207696
Schwamendingen-Mitte,2031,male,Swiss,49.671215363695055
Schwamendingen-Mitte,2031,male,foreign,38.72478974838107
Schwamendingen-Mitte,2031,female,Swiss,46.71785427011511
Schwamendingen-Mitte,2031,female,foreign,36.42228342630858
Schwamendingen-Mitte,2032,male,Swiss,50.161265855424034
Schwamendingen-Mitte,2032,male,foreign,38.5031454044811
Schwamendingen-Mitte,2032,female,Swiss,47.178767241339216
Schwamendingen-Mitte,2032,female,foreign,36.213817656298815
Schwamendingen-Mitte,2033,male,Swiss,50.51810572020895
Schwamendingen-Mitte,2033,male,foreign,38.22865209451183
Schwamendingen-Mitte,2033,female,Swiss,47.514390049815404
Schwamendingen-Mitte,2033,female,foreign,35.95564522465263
Schwamendingen-Mitte,2034,male,Swiss,50.71418765634944
Schwamendingen-Mitte,2034,male,foreign,37.913657714376086
Schwamendingen-Mitte,2034,female,Swiss,47.69881330683741
Schwamendingen-Mitte,2034,female,foreign,35.65937984359971
Schwamendingen-Mitte,2035,male,Swiss,50.72327360203238
Schwamendingen-Mitte,2035,male,foreign,37.563438937204154
Schwamendingen-Mitte,2035,female,Swiss,47.7073590185381
Schwamendingen-Mitte,2035,female,foreign,35.32998444478015
Schwamendingen-Mitte,2036,male,Swiss,50.52008970702738
Schwamendingen-Mitte,2036,male,foreign,37.185937460439206
Schwamendingen-Mitte,2036,female,Swiss,47.516256072347346
Schwamendingen-Mitte,2036,female,foreign,34.97492852659644
Schwamendingen-Mitte,2037,male,Swiss,50.10743485124102
Schwamendingen-Mitte,2037,male,foreign,36.79680292117716
Schwamendingen-Mitte,2037,female,Swiss,47.12813693180838
Schwamendingen-Mitte,2037,female,foreign,34.60893122688067
Schwamendingen-Mitte,2038,male,Swiss,49.50295603081464
Schwamendingen-Mitte,2038,male,foreign,36.40598070972675
Schwamendingen-Mitte,2038,female,Swiss,46.559599334423744
Schwamendingen-Mitte,2038,female,foreign,34.24134660092828
Schwamendingen-Mitte,2039,male,Swiss,48.72091195926246
Schwamendingen-Mitte,2039,male,foreign,36.027164756308096
Schwamendingen-Mitte,2039,female,Swiss,45.82405419625734
Schwamendingen-Mitte,2039,female,foreign,33.88505436250759
Schwamendingen-Mitte,2040,male,Swiss,47.80236629430166
Schwamendingen-Mitte,2040,male,foreign,35.674205923600766
Schwamendingen-Mitte,2040,female,Swiss,44.96012360382312
Schwamendingen-Mitte,2040,female,foreign,33.55308182692467
Schwamendingen-Mitte,2041,male,Swiss,46.78264757790952
Schwamendingen-Mitte,2041,male,foreign,35.356623914094556
Schwamendingen-Mitte,2041,female,Swiss,44.001035527557995
Schwamendingen-Mitte,2041,female,foreign,33.254382672287804
Schwamendingen-Mitte,2042,male,Swiss,45.72687184446809
Schwamendingen-Mitte,2042,male,foreign,35.09215886889897
Schwamendingen-Mitte,2042,female,Swiss,43.00803431960102
Schwamendingen-Mitte,2042,female,foreign,33.00564224283543
Schwamendingen-Mitte,2043,male,Swiss,44.68614548118068
Schwamendingen-Mitte,2043,male,foreign,34.87662619129865
Schwamendingen-Mitte,2043,female,Swiss,42.02918767332658
Schwamendingen-Mitte,2043,female,foreign,32.80292475044367
Schwamendingen-Mitte,2044,male,Swiss,43.699497110906776
Schwamendingen-Mitte,2044,male,foreign,34.71206453434339
Schwamendingen-Mitte,2044,female,Swiss,41.101203639901996
Schwamendingen-Mitte,2044,female,foreign,32.64814763352006
Schwamendingen-Mitte,2045,male,Swiss,42.80569119841452
Schwamendingen-Mitte,2045,male,foreign,34.60413037505862
Schwamendingen-Mitte,2045,female,Swiss,40.26054181876806
Schwamendingen-Mitte,2045,female,foreign,32.54663104514363
Schwamendingen-Mitte,2046,male,Swiss,42.0263013690512
Schwamendingen-Mitte,2046,male,foreign,34.55020364754136
Schwamendingen-Mitte,2046,female,Swiss,39.527493106325664
Schwamendingen-Mitte,2046,female,foreign,32.495910703815774
Schwamendingen-Mitte,2047,male,Swiss,41.36487162847462
Schwamendingen-Mitte,2047,male,foreign,34.543762892319386
Schwamendingen-Mitte,2047,female,Swiss,38.90539078803285
Schwamendingen-Mitte,2047,female,foreign,32.489852904310645
Schwamendingen-Mitte,2048,male,Swiss,40.84197031250735
Schwamendingen-Mitte,2048,male,foreign,34.579962520623674
Schwamendingen-Mitte,2048,female,Swiss,38.41358024347215
Schwamendingen-Mitte,2048,female,foreign,32.52390016784887
Schwamendingen-Mitte,2049,male,Swiss,40.44787386522073
Schwamendingen-Mitte,2049,male,foreign,34.65080173587599
Schwamendingen-Mitte,2049,female,Swiss,38.04291606185514
Schwamendingen-Mitte,2049,female,foreign,32.59052741082118
Schwamendingen-Mitte,2050,male,Swiss,40.18584727831915
Schwamendingen-Mitte,2050,male,foreign,34.74989056965184
Schwamendingen-Mitte,2050,female,Swiss,37.79646910435405
Schwamendingen-Mitte,2050,female,foreign,32.68372460082833
Hirzenbach,2021,male,Swiss,49.91286256108093
Hirzenbach,2021,male,foreign,32.71161224295906
Hirzenbach,2021,female,Swiss,46.94513355993307
Hirzenbach,2021,female,foreign,30.76663863602694
Hirzenbach,2022,male,Swiss,52.22504616533647
Hirzenbach,2022,male,foreign,32.93588697251036
Hirzenbach,2022,female,Swiss,49.11983888732299
Hirzenbach,2022,female,foreign,30.97757839368998
Hirzenbach,2023,male,Swiss,54.48449595374049
Hirzenbach,2023,male,foreign,33.02917373538933
Hirzenbach,2023,female,Swiss,51.24494585666953
Hirzenbach,2023,female,foreign,31.065318493496285
Hirzenbach,2024,male,Swiss,60.188714680217146
Hirzenbach,2024,male,foreign,36.26424928730856
Hirzenbach,2024,female,Swiss,56.61000200110155
Hirzenbach,2024,female,foreign,34.108042273873934
Hirzenbach,2025,male,Swiss,64.1904296100053
Hirzenbach,2025,male,foreign,37.594652061843355
Hirzenbach,2025,female,Swiss,60.37378216133155
Hirzenbach,2025,female,foreign,35.35934169318916
Hirzenbach,2026,male,Swiss,68.08845902859612
Hirzenbach,2026,male,foreign,38.68275435420265
Hirzenbach,2026,female,Swiss,64.04004176430173
Hirzenbach,2026,female,foreign,36.38274738103497
Hirzenbach,2027,male,Swiss,68.72374120567778
Hirzenbach,2027,male,foreign,36.664030950196555
Hirzenbach,2027,female,Swiss,64.63755120617853
Hirzenbach,2027,female,foreign,34.48405363840191
Hirzenbach,2028,male,Swiss,69.01367913019082
Hirzenbach,2028,male,foreign,34.59273569550214
Hirzenbach,2028,female,Swiss,64.91024994337671
Hirzenbach,2028,female,foreign,32.53591387273147
Hirzenbach,2029,male,Swiss,69.72321003140223
Hirzenbach,2029,male,foreign,33.238719073673565
Hirzenbach,2029,female,Swiss,65.57759341384002
Hirzenbach,2029,female,foreign,31.262404642994852
Hirzenbach,2030,male,Swiss,70.08051150103056
Hirzenbach,2030,male,foreign,31.85305346833767
Hirzenbach,2030,female,Swiss,65.91365038096619
Hirzenbach,2030,female,foreign,29.959128221365184
Hirzenbach,2031,male,Swiss,70.08592557447884
Hirzenbach,2031,male,foreign,30.461463123563902
Hirzenbach,2031,female,Swiss,65.91874254334863
Hirzenbach,2031,female,foreign,28.65027933464441
Hirzenbach,2032,male,Swiss,69.78479051769365
Hirzenbach,2032,male,foreign,29.09073263512714
Hirzenbach,2032,female,Swiss,65.63551243521648
Hirzenbach,2032,female,foreign,27.361050014735355
Hirzenbach,2033,male,Swiss,69.23959017522714
Hirzenbach,2033,male,foreign,27.759936156219432
Hirzenbach,2033,female,Swiss,65.12272872415022
Hirzenbach,2033,female,foreign,26.10938030000085
Hirzenbach,2034,male,Swiss,68.50719798316658
Hirzenbach,2034,male,foreign,26.4847878140743
Hirzenbach,2034,female,Swiss,64.433883254058
Hirzenbach,2034,female,foreign,24.91004998394305
Hirzenbach,2035,male,Swiss,67.64291115424678
Hirzenbach,2035,male,foreign,25.270693585347477
Hirzenbach,2035,female,Swiss,63.62098536490012
Hirzenbach,2035,female,foreign,23.768143613572573
Hirzenbach,2036,male,Swiss,66.6672555260363
Hirzenbach,2036,male,foreign,24.126123867491696
Hirzenbach,2036,female,Swiss,62.70334046487481
Hirzenbach,2036,female,foreign,22.69162795175013
Hirzenbach,2037,male,Swiss,65.62813393474804
Hirzenbach,2037,male,foreign,23.047918754148878
Hirzenbach,2037,female,Swiss,61.726003173743834
Hirzenbach,2037,female,foreign,21.67753097446418
Hirzenbach,2038,male,Swiss,64.56891803668468
Hirzenbach,2038,male,foreign,22.040315918260948
Hirzenbach,2038,female,Swiss,60.72976634716359
Hirzenbach,2038,female,foreign,20.72983839024823
Hirzenbach,2039,male,Swiss,63.54611753432901
Hirzenbach,2039,male,foreign,21.101766221915877
Hirzenbach,2039,female,Swiss,59.767779722383345
Hirzenbach,2039,female,foreign,19.847093170143193
Hirzenbach,2040,male,Swiss,62.63360031197883
Hirzenbach,2040,male,foreign,20.225740293423577
Hirzenbach,2040,female,Swiss,58.909519132208935
Hirzenbach,2040,female,foreign,19.023154167151553
Hirzenbach,2041,male,Swiss,61.904898354694595
Hirzenbach,2041,male,foreign,19.41105566883363
Hirzenbach,2041,female,Swiss,58.22414448217299
Hirzenbach,2041,female,foreign,18.256909224501836
Hirzenbach,2042,male,Swiss,61.42638141781247
Hirzenbach,2042,male,foreign,18.65202013016484
Hirzenbach,2042,female,Swiss,57.77407930137654
Hirzenbach,2042,female,foreign,17.543004573252144
Hirzenbach,2043,male,Swiss,61.225535567613335
Hirzenbach,2043,male,foreign,17.939962193441982
Hirzenbach,2043,female,Swiss,57.58517538405424
Hirzenbach,2043,female,foreign,16.87328432026209
Hirzenbach,2044,male,Swiss,61.29505841225912
Hirzenbach,2044,male,foreign,17.26404533383214
Hirzenbach,2044,female,Swiss,57.650564525447784
Hirzenbach,2044,female,foreign,16.237556260967484
Hirzenbach,2045,male,Swiss,61.593117989287876
Hirzenbach,2045,male,foreign,16.61281426242913
Hirzenbach,2045,female,Swiss,57.93090201631617
Hirzenbach,2045,female,foreign,15.62504621732933
Hirzenbach,2046,male,Swiss,62.051469282747576
Hirzenbach,2046,male,foreign,15.975682544755653
Hirzenbach,2046,female,Swiss,58.36200056656466
Hirzenbach,2046,female,foreign,15.02579720521651
Hirzenbach,2047,male,Swiss,62.587088649994804
Hirzenbach,2047,male,foreign,15.341656012800097
Hirzenbach,2047,female,Swiss,58.865772969959416
Hirzenbach,2047,female,foreign,14.429468750065883
Hirzenbach,2048,male,Swiss,63.12224402451536
Hirzenbach,2048,male,foreign,14.69879012428263
Hirzenbach,2048,female,Swiss,59.36910896880017
Hirzenbach,2048,female,foreign,13.82482651059013
Hirzenbach,2049,male,Swiss,63.68633209796881
Hirzenbach,2049,male,foreign,14.103698376495961
Hirzenbach,2049,female,Swiss,59.89965738035303
Hirzenbach,2049,female,foreign,13.265117847395915
Hirzenbach,2050,male,Swiss,64.49547840515689
Hirzenbach,2050,male,foreign,13.738195650269228
Hirzenbach,2050,female,Swiss,60.660693303988666
Hirzenbach,2050,female,foreign,12.921347255632403
